Time, Distance in Meters, Heart Rate, KPH, Speed, Cadence, StrideLength 
2013-03-29T08:06:38.000Z,7642.22021484375,166,15.285599327087402,4.245999813079834,90,1.4153332710266113
2013-03-29T08:06:39.000Z,7646.47021484375,166,15.285599327087402,4.245999813079834,90,1.4153332710266113
2013-03-29T08:06:40.000Z,7650.7099609375,165,15.274800109863282,4.243000030517578,90,1.4143333435058594
2013-03-29T08:06:41.000Z,7654.9599609375,165,15.3,4.25,90,1.4166666666666667
2013-03-29T08:06:42.000Z,7659.22021484375,165,15.328799629211426,4.257999897003174,90,1.4193332990010579
2013-03-29T08:06:43.000Z,7663.5,165,15.38279914855957,4.2729997634887695,90,1.4243332544962566
2013-03-29T08:06:44.000Z,7667.77001953125,165,15.404399299621582,4.2789998054504395,90,1.4263332684834797
2013-03-29T08:06:45.000Z,7672.06005859375,165,15.433200645446778,4.2870001792907715,90,1.4290000597635906
2013-03-29T08:06:46.000Z,7676.35009765625,164,15.447599601745605,4.290999889373779,90,1.4303332964579265
2013-03-29T08:06:47.000Z,7680.64013671875,165,15.458400535583497,4.294000148773193,90,1.4313333829243977
2013-03-29T08:06:48.000Z,7684.93017578125,165,15.447599601745605,4.290999889373779,90,1.4303332964579265
2013-03-29T08:06:49.000Z,7689.25,165,15.41879997253418,4.2829999923706055,90,1.4276666641235352
2013-03-29T08:06:50.000Z,7693.490234375,164,15.38279914855957,4.2729997634887695,90,1.4243332544962566
2013-03-29T08:06:51.000Z,7697.759765625,165,15.38279914855957,4.2729997634887695,90,1.4243332544962566
2013-03-29T08:06:52.000Z,7702.0400390625,165,15.404399299621582,4.2789998054504395,90,1.4263332684834797
2013-03-29T08:06:53.000Z,7706.31005859375,165,15.38279914855957,4.2729997634887695,90,1.4243332544962566
2013-03-29T08:06:54.000Z,7710.580078125,164,15.339600563049316,4.261000156402588,90,1.4203333854675293
2013-03-29T08:06:55.000Z,7714.830078125,165,15.314400672912598,4.254000186920166,90,1.418000062306722
2013-03-29T08:06:56.000Z,7719.06982421875,165,15.274800109863282,4.243000030517578,90,1.4143333435058594
2013-03-29T08:06:57.000Z,7723.31982421875,165,15.274800109863282,4.243000030517578,90,1.4143333435058594
2013-03-29T08:06:58.000Z,7727.56005859375,165,15.285599327087402,4.245999813079834,90,1.4153332710266113
2013-03-29T08:06:59.000Z,7731.81005859375,166,15.274800109863282,4.243000030517578,90,1.4143333435058594
2013-03-29T08:07:00.000Z,7736.0400390625,166,15.260399436950683,4.238999843597412,90,1.412999947865804
2013-03-29T08:07:01.000Z,7740.27001953125,166,15.209999656677246,4.224999904632568,90,1.4083333015441895
2013-03-29T08:07:02.000Z,7744.490234375,166,15.18120002746582,4.2170000076293945,90,1.405666669209798
2013-03-29T08:07:03.000Z,7748.7001953125,166,15.18120002746582,4.2170000076293945,90,1.405666669209798
2013-03-29T08:07:04.000Z,7752.919921875,166,15.195600700378417,4.2210001945495605,90,1.4070000648498535
